"","SortOrder","LocID","Notes","ISO3_code","ISO2_code","SDMX_code","LocTypeID","LocTypeName","ParentID","Location","VarID","Variant","Time","MidPeriod","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"7537119",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"40-44",40,5,11743.614,11240.875,22984.489
"7537120",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"45-49",45,5,11240.621,10814.975,22055.596
"7537121",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"50-54",50,5,10297.697,9994.861,20292.558
"7537122",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"55-59",55,5,9751.665,9670.523,19422.188
"7537123",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"60-64",60,5,8648.731,8880.024,17528.755
"7537124",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"65-69",65,5,7297.508,7951.457,15248.965
"7537125",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"70-74",70,5,5892.523,7021.747,12914.27
"7537126",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"75-79",75,5,3916.847,5271.201,9188.048
"7537127",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"80-84",80,5,2078.175,3243.297,5321.472
"7537128",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"85-89",85,5,813.315,1509.773,2323.088
"7537129",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"90-94",90,5,198.039,452.442,650.481
"7537130",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"95-99",95,5,26.975,76.959,103.934
"7537131",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2056,2056,"100+",100,-1,1.899,6.658,8.557
"7537132",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"0-4",0,5,9516.646,8997.928,18514.574
"7537133",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"5-9",5,5,9902.524,9361.536,19264.06
"7537134",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"10-14",10,5,10316.415,9749.684,20066.099
"7537135",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"15-19",15,5,10601.143,10023.8,20624.943
"7537136",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"20-24",20,5,10562.227,10007.018,20569.245
"7537137",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"25-29",25,5,10550.292,10013.627,20563.919
"7537138",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"30-34",30,5,10750.562,10216.005,20966.567
"7537139",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"35-39",35,5,10982.113,10466.85,21448.963
"7537140",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"40-44",40,5,11595.431,11098.31,22693.741
"7537141",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"45-49",45,5,11369.434,10938.638,22308.072
"7537142",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"50-54",50,5,10399.847,10094.822,20494.669
"7537143",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"55-59",55,5,9711.189,9625.892,19337.081
"7537144",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"60-64",60,5,8721.52,8957.464,17678.984
"7537145",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"65-69",65,5,7336.324,7985.527,15321.851
"7537146",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"70-74",70,5,5867.126,6981.296,12848.422
"7537147",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"75-79",75,5,3973.64,5334.321,9307.961
"7537148",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"80-84",80,5,2109.434,3285.802,5395.236
"7537149",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"85-89",85,5,828.899,1536.931,2365.83
"7537150",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"90-94",90,5,204.493,466.614,671.107
"7537151",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"95-99",95,5,28.092,80.006,108.098
"7537152",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2057,2057,"100+",100,-1,2.003,7.007,9.01
"7537153",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"0-4",0,5,9441.495,8926.744,18368.239
"7537154",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"5-9",5,5,9812.86,9276.852,19089.712
"7537155",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"10-14",10,5,10230.762,9668.195,19898.957
"7537156",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"15-19",15,5,10548.148,9973.676,20521.824
"7537157",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"20-24",20,5,10542.867,9988.236,20531.103
"7537158",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"25-29",25,5,10518.179,9982.504,20500.683
"7537159",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"30-34",30,5,10692.693,10159.417,20852.11
"7537160",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"35-39",35,5,10909.355,10392.201,21301.556
"7537161",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"40-44",40,5,11387.164,10897.03,22284.194
"7537162",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"45-49",45,5,11473.81,11037.648,22511.458
"7537163",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"50-54",50,5,10533.222,10226.909,20760.131
"7537164",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"55-59",55,5,9658.352,9567.868,19226.22
"7537165",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"60-64",60,5,8817.114,9059.525,17876.639
"7537166",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"65-69",65,5,7356.528,8002.071,15358.599
"7537167",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"70-74",70,5,5836.515,6933.702,12770.217
"7537168",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"75-79",75,5,4031.35,5398.27,9429.62
"7537169",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"80-84",80,5,2140.3,3326.678,5466.978
"7537170",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"85-89",85,5,843.738,1562.37,2406.108
"7537171",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"90-94",90,5,210.464,479.796,690.26
"7537172",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"95-99",95,5,29.162,82.936,112.098
"7537173",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2058,2058,"100+",100,-1,2.105,7.351,9.456
"7537174",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"0-4",0,5,9372.848,8861.858,18234.706
"7537175",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"5-9",5,5,9722.577,9191.414,18913.991
"7537176",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"10-14",10,5,10143.475,9585.655,19729.13
"7537177",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"15-19",15,5,10487.317,9915.94,20403.257
"7537178",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"20-24",20,5,10518.169,9964.184,20482.353
"7537179",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"25-29",25,5,10496.583,9961.598,20458.181
"7537180",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"30-34",30,5,10639.037,10107.419,20746.456
"7537181",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"35-39",35,5,10847.321,10328.209,21175.53
"7537182",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"40-44",40,5,11211.747,10725.774,21937.521
"7537183",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"45-49",45,5,11535.671,11095.853,22631.524
"7537184",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"50-54",50,5,10647.479,10341.47,20988.949
"7537185",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"55-59",55,5,9621.619,9527.071,19148.69
"7537186",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"60-64",60,5,8880.218,9126.146,18006.364
"7537187",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"65-69",65,5,7373.658,8017.928,15391.586
"7537188",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"70-74",70,5,5819.518,6901.744,12721.262
"7537189",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"75-79",75,5,4076.829,5445.135,9521.964
"7537190",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"80-84",80,5,2175.035,3372.085,5547.12
"7537191",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"85-89",85,5,859.243,1588.796,2448.039
"7537192",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"90-94",90,5,216.023,491.97,707.993
"7537193",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"95-99",95,5,30.185,85.749,115.934
"7537194",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2059,2059,"100+",100,-1,2.208,7.695,9.903
"7537195",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"0-4",0,5,9309.17,8801.714,18110.884
"7537196",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"5-9",5,5,9633.546,9106.943,18740.489
"7537197",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"10-14",10,5,10055.254,9502.132,19557.386
"7537198",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"15-19",15,5,10416.3,9848.373,20264.673
"7537199",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"20-24",20,5,10490.091,9937.389,20427.48
"7537200",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"25-29",25,5,10478.481,9943.778,20422.259
"7537201",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"30-34",30,5,10583.421,10053.763,20637.184
"7537202",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"35-39",35,5,10785.602,10265.988,21051.59
"7537203",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"40-44",40,5,11065.574,10580.88,21646.454
"7537204",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"45-49",45,5,11543.884,11102.228,22646.112
"7537205",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"50-54",50,5,10755.006,10449.68,21204.686
"7537206",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"55-59",55,5,9635.749,9538.956,19174.705
"7537207",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"60-64",60,5,8896.69,9142.67,18039.36
"7537208",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"65-69",65,5,7405.248,8050.653,15455.901
"7537209",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"70-74",70,5,5802.807,6872.026,12674.833
"7537210",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"75-79",75,5,4111.723,5478.175,9589.898
"7537211",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"80-84",80,5,2213.317,3423.375,5636.692
"7537212",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"85-89",85,5,870.864,1607.999,2478.863
"7537213",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"90-94",90,5,221.478,503.802,725.28
"7537214",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"95-99",95,5,31.183,88.517,119.7
"7537215",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2060,2060,"100+",100,-1,2.311,8.043,10.354
"7537216",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"0-4",0,5,9250.457,8746.052,17996.509
"7537217",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"5-9",5,5,9549.623,9027.538,18577.161
"7537218",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"10-14",10,5,9966.152,9417.942,19384.094
"7537219",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"15-19",15,5,10339.267,9775.051,20114.318
"7537220",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"20-24",20,5,10455.378,9904.702,20360.08
"7537221",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"25-29",25,5,10462.906,9927.883,20390.789
"7537222",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"30-34",30,5,10533.845,10006.296,20540.141
"7537223",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"35-39",35,5,10721.33,10201.244,20922.574
"7537224",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"40-44",40,5,10945.335,10459.837,21405.172
"7537225",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"45-49",45,5,11485.608,11045.812,22531.42
"7537226",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"50-54",50,5,10840.994,10535.01,21376.004
"7537227",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"55-59",55,5,9714.257,9615.788,19330.045
"7537228",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"60-64",60,5,8881.021,9124.879,18005.9
"7537229",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"65-69",65,5,7464.254,8115.736,15579.99
"7537230",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"70-74",70,5,5799.487,6860.929,12660.416
"7537231",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"75-79",75,5,4114.773,5472.055,9586.828
"7537232",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"80-84",80,5,2247.636,3467.724,5715.36
"7537233",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"85-89",85,5,884.192,1629.925,2514.117
"7537234",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"90-94",90,5,226.355,514.257,740.612
"7537235",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"95-99",95,5,32.205,91.337,123.542
"7537236",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2061,2061,"100+",100,-1,2.414,8.385,10.799
"7537237",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"0-4",0,5,9191.996,8690.812,17882.808
"7537238",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"5-9",5,5,9472.708,8954.772,18427.48
"7537239",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"10-14",10,5,9877.043,9333.87,19210.913
"7537240",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"15-19",15,5,10254.632,9694.382,19949.014
"7537241",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"20-24",20,5,10414.516,9865.916,20280.432
"7537242",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"25-29",25,5,10444.667,9909.958,20354.625
"7537243",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"30-34",30,5,10492.855,9966.491,20459.346
"7537244",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"35-39",35,5,10663.623,10143.96,20807.583
"7537245",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"40-44",40,5,10834.596,10348.354,21182.95
"7537246",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"45-49",45,5,11340.544,10905.595,22246.139
"7537247",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"50-54",50,5,10965.423,10655.55,21620.973
"7537248",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"55-59",55,5,9811.022,9712.174,19523.196
"7537249",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"60-64",60,5,8843.884,9082.58,17926.464
"7537250",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"65-69",65,5,7527.887,8187.104,15714.991
"7537251",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"70-74",70,5,5830.133,6890.191,12720.324
"7537252",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"75-79",75,5,4094.578,5437.997,9532.575
"7537253",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"80-84",80,5,2279.762,3508.611,5788.373
"7537254",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"85-89",85,5,897.457,1651.168,2548.625
"7537255",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"90-94",90,5,230.589,523.287,753.876
"7537256",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"95-99",95,5,33.254,94.195,127.449
"7537257",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2062,2062,"100+",100,-1,2.512,8.718,11.23
"7537258",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"0-4",0,5,9139.05,8640.735,17779.785
"7537259",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"5-9",5,5,9397.655,8883.653,18281.308
"7537260",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"10-14",10,5,9787.442,9249.249,19036.691
"7537261",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"15-19",15,5,10169.221,9613.077,19782.298
"7537262",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"20-24",20,5,10361.785,9815.924,20177.709
"7537263",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"25-29",25,5,10425.163,9890.998,20316.161
"7537264",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"30-34",30,5,10460.682,9935.269,20395.951
"7537265",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"35-39",35,5,10606.135,10087.66,20693.795
"7537266",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"40-44",40,5,10762.797,10274.505,21037.302
"7537267",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"45-49",45,5,11136.963,10707.837,21844.8
"7537268",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"50-54",50,5,11066.336,10752.107,21818.443
"7537269",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"55-59",55,5,9937.11,9839.399,19776.509
"7537270",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"60-64",60,5,8796.242,9028.086,17824.328
"7537271",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"65-69",65,5,7610.376,8280.355,15890.731
"7537272",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"70-74",70,5,5845.499,6903.886,12749.385
"7537273",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"75-79",75,5,4072.697,5400.362,9473.059
"7537274",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"80-84",80,5,2312.415,3549.973,5862.388
"7537275",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"85-89",85,5,910.567,1671.593,2582.16
"7537276",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"90-94",90,5,234.636,531.763,766.399
"7537277",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"95-99",95,5,34.209,96.808,131.017
"7537278",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2063,2063,"100+",100,-1,2.609,9.035,11.644
"7537279",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"0-4",0,5,9088.558,8592.967,17681.525
"7537280",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"5-9",5,5,9329.125,8818.86,18147.985
"7537281",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"10-14",10,5,9697.258,9163.909,18861.167
"7537282",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"15-19",15,5,10082.228,9530.765,19612.993
"7537283",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"20-24",20,5,10301.401,9758.48,20059.881
"7537284",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"25-29",25,5,10400.537,9866.958,20267.495
"7537285",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"30-34",30,5,10439.039,9914.297,20353.336
"7537286",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"35-39",35,5,10552.869,10035.959,20588.828
"7537287",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"40-44",40,5,10701.554,10211.186,20912.74
"7537288",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"45-49",45,5,10965.458,10539.559,21505.017
"7537289",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"50-54",50,5,11125.39,10808.447,21933.837
"7537290",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"55-59",55,5,10044.348,9949.317,19993.665
"7537291",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"60-64",60,5,8763.384,8989.932,17753.316
"7537292",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"65-69",65,5,7664.038,8340.666,16004.704
"7537293",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"70-74",70,5,5859.571,6918.016,12777.587
"7537294",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"75-79",75,5,4062.239,5376.934,9439.173
"7537295",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"80-84",80,5,2338.16,3580.301,5918.461
"7537296",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"85-89",85,5,925.754,1695.059,2620.813
"7537297",155,360,"","IDN","ID",360,4,"Country/Area",920,"Indonesia",8,"Constant mortality",2064,2064,"90-94",90,5,238.945,540.737,779.682
